Year,Date,SectionID,text,fallacy,subcategory,Speaker,real_date
2008,26Sep,3,"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.",FalseCause,False cause,MCCAIN,26 9 2008
2008,26Sep,3,"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.",FalseCause,False cause,MCCAIN,26 9 2008
2008,26Sep,3,"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.",FalseCause,False cause,MCCAIN,26 9 2008
2008,26Sep,3,"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.",FalseCause,False cause,MCCAIN,26 9 2008
2008,26Sep,3,"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.",FalseCause,False cause,MCCAIN,26 9 2008
2008,26Sep,3,"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.",FalseCause,False cause,MCCAIN,26 9 2008
2008,26Sep,3,"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.",FalseCause,False cause,MCCAIN,26 9 2008
2008,26Sep,3,Senator Obama doesn't seem to understand there is a connected between the two.,AdHominem,Ad hominem,MCCAIN,26 9 2008
2008,26Sep,3,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",Slipperyslope,Slippery slope,MCCAIN,26 9 2008
2008,26Sep,3,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",Slipperyslope,Slippery slope,MCCAIN,26 9 2008
2008,26Sep,3,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",Slipperyslope,Slippery slope,MCCAIN,26 9 2008
1984,07Oct,2,nitpicking,AppealtoEmotion,Loaded Language,REAGAN,7 10 1984
1984,07Oct,2,"In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society.",AppealtoAuthority,Appeal to popular opinion,REAGAN,7 10 1984
1984,07Oct,2,"In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society.",AppealtoAuthority,Appeal to popular opinion,REAGAN,7 10 1984
2000,05Oct,1,an extraordinarily important decision,AppealtoEmotion,Loaded Language,CHENEY,5 10 2000
2000,05Oct,1,We've graduated 15 million kids from high school in the last few years who can't read at a significant level. They are permanently sentenced to a lifetime of failure.,AppealtoEmotion,Appeal to pity,CHENEY,5 10 2000
2000,05Oct,1,We've graduated 15 million kids from high school in the last few years who can't read at a significant level. They are permanently sentenced to a lifetime of failure.,AppealtoEmotion,Appeal to pity,CHENEY,5 10 2000
2000,05Oct,1,crumbling classrooms,AppealtoEmotion,Loaded Language,LIEBERMAN,5 10 2000
2000,05Oct,1,a tremendous life-saving change,AppealtoEmotion,Loaded Language,LIEBERMAN,5 10 2000
1980,28Oct,4,the very disturbing comment,AppealtoEmotion,Loaded Language,CARTER,28 10 1980
1980,28Oct,4,This ultimate terrorist threat is the most fearsome of all,AppealtoEmotion,Loaded Language,CARTER,28 10 1980
1980,28Oct,4,a kind of a hypocritical policy,AppealtoEmotion,Loaded Language,REAGAN,28 10 1980
1980,28Oct,4,there will be no negotiation with terrorists of any kind,AppealtoEmotion,Loaded Language,REAGAN,28 10 1980
2016,09Oct,9,It’s a disgrace.,AppealtoEmotion,Loaded Language,TRUMP,9 10 2016
2016,09Oct,9,It’s an absolute disgrace.,AppealtoEmotion,Loaded Language,TRUMP,9 10 2016
2004,13Oct,13,an aggressive effort,AppealtoEmotion,Loaded Language,BUSH,13 10 2004
2004,13Oct,13,"And that's hopeful, and that's positive.",AppealtoEmotion,Loaded Language,BUSH,13 10 2004
2004,13Oct,13,"And that's hopeful, and that's positive.",AppealtoEmotion,Loaded Language,BUSH,13 10 2004
2004,30Sep,4,"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",AppealtoEmotion,Loaded Language,BUSH,30 9 2004
2004,30Sep,4,"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",AppealtoEmotion,Loaded Language,BUSH,30 9 2004
1960,07Oct,6,wholly indifferent,AppealtoEmotion,Loaded Language,KENNEDY,7 10 1960
1960,07Oct,6,a disastrous situation,AppealtoEmotion,Loaded Language,NIXON,7 10 1960
1960,07Oct,6,a battle for the minds and the hearts and the souls of men,AppealtoEmotion,Loaded Language,NIXON,7 10 1960
2000,11Oct,5,"But I think that we should find a way to allow some kind of civic unions, and I basically agree with Dick Cheney and Joe Lieberman.",AppealtoAuthority,Without Evidence,GORE,11 10 2000
2000,11Oct,5,"But I think that we should find a way to allow some kind of civic unions, and I basically agree with Dick Cheney and Joe Lieberman.",AppealtoAuthority,Without Evidence,GORE,11 10 2000
2000,03Oct,7,fuzzy math,AppealtoEmotion,Loaded Language,BUSH,3 10 2000
2000,03Oct,7,phony,AppealtoEmotion,Loaded Language,GORE,3 10 2000
